Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month,Month_Year,income_valid
2022-01-13,Female,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Austin,2022,1,2022-01,False
2022-01-13,Male,1176500,Diehl Motor CO Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11650,Sedan,Middletown,2022,1,2022-01,True
2022-01-13,Male,955000,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,Sedan,Aurora,2022,1,2022-01,True
2022-01-13,Male,800000,Saab-Belle Dodge,Saturn,SW,Overhead Camshaft,Manual,Black,36000,Passenger,Aurora,2022,1,2022-01,True
2022-01-13,Male,13500,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,Passenger,Greenville,2022,1,2022-01,False
2022-01-13,Female,13500,Star Enterprises Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Sedan,Pasco,2022,1,2022-01,False
2022-01-13,Male,626800,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11800,Hardtop,Austin,2022,1,2022-01,True
2022-01-13,Male,2115000,Star Enterprises Inc,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27500,Hatchback,Pasco,2022,1,2022-01,True
2022-01-13,Male,2810000,Suburban Ford,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Janesville,2022,1,2022-01,True
2022-01-13,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Scottsdale,2022,1,2022-01,False
2022-01-13,Male,13500,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Austin,2022,1,2022-01,False
2022-01-13,Male,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,16900,Passenger,Pasco,2022,1,2022-01,True
2022-01-13,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,Passenger,Janesville,2022,1,2022-01,True
2022-01-13,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-13,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,Passenger,Austin,2022,1,2022-01,True
2022-01-13,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,Hardtop,Austin,2022,1,2022-01,True
2022-01-13,Male,2320000,U-Haul CO,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-13,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,SUV,Aurora,2022,1,2022-01,True
2022-01-13,Male,655000,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,Sedan,Greenville,2022,1,2022-01,True
2022-01-17,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,Hatchback,Greenville,2022,1,2022-01,True
2022-01-17,Male,1330000,Hatfield Volkswagen,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Pasco,2022,1,2022-01,True
2022-01-17,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger,Janesville,2022,1,2022-01,False
2022-01-17,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-17,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Scottsdale,2022,1,2022-01,True
2022-01-17,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Austin,2022,1,2022-01,True
2022-01-17,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Janesville,2022,1,2022-01,True
2022-01-17,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV,Scottsdale,2022,1,2022-01,True
2022-01-17,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Middletown,2022,1,2022-01,True
2022-01-17,Male,13500,C & M Motors Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Aurora,2022,1,2022-01,False
2022-01-17,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,Hatchback,Greenville,2022,1,2022-01,True
2022-01-17,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Pasco,2022,1,2022-01,True
2022-01-17,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-17,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,SUV,Aurora,2022,1,2022-01,False
2022-01-17,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,Passenger,Greenville,2022,1,2022-01,True
2022-01-17,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,Passenger,Pasco,2022,1,2022-01,True
2022-01-17,Male,960000,Race Car Help,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Pasco,2022,1,2022-01,True
2022-01-17,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,SUV,Janesville,2022,1,2022-01,False
2022-01-17,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-17,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop,Middletown,2022,1,2022-01,True
2022-01-19,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,Sedan,Austin,2022,1,2022-01,True
2022-01-19,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,SUV,Middletown,2022,1,2022-01,True
2022-01-19,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,Sedan,Austin,2022,1,2022-01,True
2022-01-19,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-19,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Janesville,2022,1,2022-01,False
2022-01-19,Male,2035000,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13500,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-19,Male,1372500,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9250,Passenger,Janesville,2022,1,2022-01,True
2022-01-19,Male,1800000,Tri-State Mack Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-19,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-19,Male,1175000,Suburban Ford,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,29500,Sedan,Aurora,2022,1,2022-01,True
2022-01-21,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,Passenger,Aurora,2022,1,2022-01,True
2022-01-21,Male,1315000,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,Hatchback,Greenville,2022,1,2022-01,True
2022-01-21,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Pasco,2022,1,2022-01,True
2022-01-21,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,SUV,Janesville,2022,1,2022-01,True
2022-01-21,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV,Scottsdale,2022,1,2022-01,False
2022-01-21,Male,13500,Saab-Belle Dodge,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,SUV,Aurora,2022,1,2022-01,False
2022-01-21,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,Passenger,Greenville,2022,1,2022-01,True
2022-01-21,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,Hatchback,Pasco,2022,1,2022-01,False
2022-01-21,Male,2862000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,Sedan,Janesville,2022,1,2022-01,True
2022-01-21,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-21,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Passenger,Austin,2022,1,2022-01,False
2022-01-21,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-21,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000,Sedan,Aurora,2022,1,2022-01,True
2022-01-21,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan,Greenville,2022,1,2022-01,True
2022-01-21,Male,320000,Hatfield Volkswagen,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Pasco,2022,1,2022-01,True
2022-01-21,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hardtop,Janesville,2022,1,2022-01,True
2022-01-21,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,Hardtop,Middletown,2022,1,2022-01,False
2022-01-21,Male,905000,Rabun Used Car Sales,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Scottsdale,2022,1,2022-01,True
2022-01-21,Male,13500,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Austin,2022,1,2022-01,False
2022-01-21,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-21,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Greenville,2022,1,2022-01,True
2022-01-21,Male,1225000,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,SUV,Pasco,2022,1,2022-01,True
2022-01-21,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Janesville,2022,1,2022-01,True
2022-01-21,Male,13500,C & M Motors Inc,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Scottsdale,2022,1,2022-01,False
2022-01-21,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Pasco,2022,1,2022-01,True
2022-01-23,Male,426000,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,Sedan,Austin,2022,1,2022-01,True
2022-01-23,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750,Sedan,Middletown,2022,1,2022-01,True
2022-01-23,Male,770000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hardtop,Janesville,2022,1,2022-01,True
2022-01-23,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,Passenger,Middletown,2022,1,2022-01,True
2022-01-23,Female,1540000,Iceberg Rentals,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Janesville,2022,1,2022-01,True
2022-01-23,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV,Scottsdale,2022,1,2022-01,True
2022-01-23,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,Hardtop,Aurora,2022,1,2022-01,True
2022-01-23,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Greenville,2022,1,2022-01,True
2022-01-23,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,SUV,Middletown,2022,1,2022-01,True
2022-01-23,Female,600000,U-Haul CO,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Hardtop,Austin,2022,1,2022-01,True
2022-01-24,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,SUV,Aurora,2022,1,2022-01,True
2022-01-24,Male,2450000,C & M Motors Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Aurora,2022,1,2022-01,True
2022-01-24,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,Hatchback,Austin,2022,1,2022-01,True
2022-01-24,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Pasco,2022,1,2022-01,True
2022-01-24,Male,944000,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Sedan,Greenville,2022,1,2022-01,True
2022-01-26,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,SUV,Greenville,2022,1,2022-01,True
2022-01-26,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Greenville,2022,1,2022-01,True
2022-01-26,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Middletown,2022,1,2022-01,True
2022-01-26,Male,1151000,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100,Passenger,Janesville,2022,1,2022-01,True
2022-01-26,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,Hatchback,Pasco,2022,1,2022-01,True
2022-01-27,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV,Pasco,2022,1,2022-01,True
2022-01-27,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,SUV,Janesville,2022,1,2022-01,True
2022-01-27,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,Sedan,Scottsdale,2022,1,2022-01,True
2022-01-27,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,22000,SUV,Austin,2022,1,2022-01,True
2022-01-27,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,SUV,Pasco,2022,1,2022-01,True
2022-01-27,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,SUV,Janesville,2022,1,2022-01,True
2022-01-27,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale,2022,1,2022-01,False
2022-01-27,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Austin,2022,1,2022-01,False
2022-01-27,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Aurora,2022,1,2022-01,True
2022-01-27,Female,825000,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,Hatchback,Greenville,2022,1,2022-01,True
2022-01-27,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Pasco,2022,1,2022-01,True
2022-01-27,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville,2022,1,2022-01,True
2022-01-27,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-27,Male,13500,U-Haul CO,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Sedan,Austin,2022,1,2022-01,False
2022-01-27,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Middletown,2022,1,2022-01,True
2022-01-27,Male,1311000,C & M Motors Inc,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,Sedan,Aurora,2022,1,2022-01,True
2022-01-27,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Janesville,2022,1,2022-01,True
2022-01-27,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Scottsdale,2022,1,2022-01,True
2022-01-27,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Austin,2022,1,2022-01,False
2022-01-27,Male,650000,Hatfield Volkswagen,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Janesville,2022,1,2022-01,True
2022-01-28,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Janesville,2022,1,2022-01,True
2022-01-28,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Middletown,2022,1,2022-01,False
2022-01-28,Female,911000,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Scottsdale,2022,1,2022-01,True
2022-01-28,Male,1150000,Capitol KIA,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,Passenger,Greenville,2022,1,2022-01,True
2022-01-28,Male,655000,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,Sedan,Scottsdale,2022,1,2022-01,True
2022-01-30,Male,470000,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Scottsdale,2022,1,2022-01,True
2022-01-30,Male,1180000,Race Car Help,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,Sedan,Austin,2022,1,2022-01,True
2022-01-30,Male,1195000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,Hatchback,Middletown,2022,1,2022-01,True
2022-01-30,Female,1420000,Enterprise Rent A Car,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Aurora,2022,1,2022-01,True
2022-01-30,Male,13500,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV,Greenville,2022,1,2022-01,False
2022-01-30,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Pasco,2022,1,2022-01,False
2022-01-30,Male,916000,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Austin,2022,1,2022-01,True
2022-01-30,Female,592000,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Middletown,2022,1,2022-01,True
2022-01-30,Male,750000,Saab-Belle Dodge,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Aurora,2022,1,2022-01,True
2022-01-30,Male,1900000,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,Passenger,Pasco,2022,1,2022-01,True
2022-01-30,Female,1410000,Chrysler Plymouth,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville,2022,1,2022-01,True
2022-01-30,Male,1125000,New Castle Ford Lincoln Mercury,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,Hardtop,Aurora,2022,1,2022-01,True
2022-01-30,Female,580000,McKinney Dodge Chrysler Jeep,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Austin,2022,1,2022-01,True
2022-01-30,Male,710000,Motor Vehicle Branch Office,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Middletown,2022,1,2022-01,True
2022-01-30,Female,335000,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,SUV,Aurora,2022,1,2022-01,True
2022-01-31,Female,13500,Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,SUV,Aurora,2022,1,2022-01,False
2022-01-31,Male,1012500,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250,SUV,Greenville,2022,1,2022-01,True
2022-01-31,Female,970000,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV,Pasco,2022,1,2022-01,True
2022-01-31,Female,1495000,Iceberg Rentals,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500,SUV,Janesville,2022,1,2022-01,True
2022-01-31,Male,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Scottsdale,2022,1,2022-01,False
2022-01-31,Male,13500,Motor Vehicle Branch Office,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,Hatchback,Austin,2022,1,2022-01,False
2022-01-31,Female,922000,Scrivener Performance Engineering,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,SUV,Greenville,2022,1,2022-01,True
2022-01-31,Female,1130000,Star Enterprises Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Pasco,2022,1,2022-01,True
2022-01-31,Female,13500,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Passenger,Janesville,2022,1,2022-01,False
2022-01-31,Male,1090000,Clay Johnson Auto Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,SUV,Austin,2022,1,2022-01,True
2022-01-31,Male,630100,Diehl Motor CO Inc,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100,Hatchback,Middletown,2022,1,2022-01,True
2022-01-31,Male,1350000,Enterprise Rent A Car,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,Hatchback,Aurora,2022,1,2022-01,True
2022-01-31,Male,1330000,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,Passenger,Greenville,2022,1,2022-01,True
2022-01-31,Female,591000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Aurora,2022,1,2022-01,True
2022-01-31,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville,2022,1,2022-01,False
